what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448387912502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1448387912517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448387913955
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448387947670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388036605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388036714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388039809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388039903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388063157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388065501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388069845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388070017
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388070033
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388072189
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388111977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388112915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1448388112946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388116649
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388118822
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388142403
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388142434
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388182190
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1448388192332
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1448388192425
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1448388192441
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1448388192441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388192691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388193191
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1448388194770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388196957
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448388197251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388197282
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448388197282
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388213974
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1448388223648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388223663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388224195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388226289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388226580
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448388226596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388259546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388261767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388261786
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388301626
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388309674
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388314066
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388315488
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1448388323348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388323380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388323692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388325692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388326043
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448388326059
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388337750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388342063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448388382319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448388382741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448388383116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448388383647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448388384272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1448388385085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1448388385741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388392555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388392649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388394774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388394868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388496505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388496584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388499209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388499303
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1448388581221
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1448388582596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388601489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388601614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388635589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388635667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388637730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388637808
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1448388761236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388761252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388761752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388763299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388763616
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448388763632
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388779269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448388793569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448388794163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448388794600
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1448388812494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388812510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388812931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388814526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388814697
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388815744
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448388815924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388817190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388819404
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388820216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388823498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388828983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388828988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388831476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388833218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388863069
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388870010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1448388928256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448388929287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1448388963965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448388966544
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1448388977249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388977264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388977624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388979265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448388980646
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448388980677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448388992315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389001691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389001863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389002223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389002582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389003004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389003457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389003879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389004317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389005145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389005911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389007911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389008536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389008896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389009302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389009677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389010052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389010380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389011005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389013662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389014381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389014803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389015178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389015490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389015881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448389016193
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1448389031524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448389031571
